time,vehicle_id,scenario,position_x,position_z,speed,lane_id,behavior_state,lateral_error,heading_error,target_speed,collision_risk,ttc,event_type
6.46,pure_pursuit_60,lka_test,39.5316,97.3413,16.6667,curve_0,LaneKeeping,0.1138,0.9671,16.6667,0.0,,
6.48,pure_pursuit_60,lka_test,39.7639,97.5804,16.6667,curve_0,LaneKeeping,0.1089,0.8398,16.6667,0.0,,
6.5,pure_pursuit_60,lka_test,39.9967,97.819,16.6667,curve_0,LaneKeeping,0.1047,0.7171,16.6667,0.0,,
6.52,pure_pursuit_60,lka_test,40.23,98.057,16.6667,curve_0,LaneKeeping,0.1012,0.5987,16.6667,0.0,,
6.54,pure_pursuit_60,lka_test,40.4637,98.2946,16.6667,curve_0,LaneKeeping,0.0984,0.4844,16.6667,0.0,,
6.56,pure_pursuit_60,lka_test,40.698,98.5318,16.6667,curve_0,LaneKeeping,0.0962,0.374,16.6667,0.0,,
6.58,pure_pursuit_60,lka_test,40.9329,98.7683,16.6667,curve_0,LaneKeeping,0.095,0.206,16.6667,0.0,,
6.6,pure_pursuit_60,lka_test,41.1685,99.0041,16.6667,curve_0,LaneKeeping,0.1497,1.6818,16.6667,0.0,,
6.62,pure_pursuit_60,lka_test,41.4047,99.2393,16.6667,curve_0,LaneKeeping,0.1408,1.5271,16.6667,0.0,,
6.64,pure_pursuit_60,lka_test,41.6416,99.4738,16.6667,curve_0,LaneKeeping,0.1328,1.3784,16.6667,0.0,,
6.66,pure_pursuit_60,lka_test,41.879,99.7078,16.6667,curve_0,LaneKeeping,0.1256,1.2355,16.6667,0.0,,
6.68,pure_pursuit_60,lka_test,42.117,99.9412,16.6667,curve_0,LaneKeeping,0.1192,1.0981,16.6667,0.0,,
6.7,pure_pursuit_60,lka_test,42.3555,100.174,16.6667,curve_0,LaneKeeping,0.1136,0.9659,16.6667,0.0,,
6.72,pure_pursuit_60,lka_test,42.5945,100.4064,16.6667,curve_0,LaneKeeping,0.1087,0.8385,16.6667,0.0,,
6.74,pure_pursuit_60,lka_test,42.8341,100.6382,16.6667,curve_0,LaneKeeping,0.1045,0.7158,16.6667,0.0,,
6.76,pure_pursuit_60,lka_test,43.0741,100.8695,16.6667,curve_0,LaneKeeping,0.101,0.5974,16.6667,0.0,,
6.78,pure_pursuit_60,lka_test,43.3145,101.1003,16.6667,curve_0,LaneKeeping,0.0982,0.4831,16.6667,0.0,,
6.8,pure_pursuit_60,lka_test,43.5555,101.3307,16.6667,curve_0,LaneKeeping,0.0961,0.3727,16.6667,0.0,,
6.82,pure_pursuit_60,lka_test,43.7971,101.5603,16.6667,curve_0,LaneKeeping,0.0949,0.2047,16.6667,0.0,,
6.84,pure_pursuit_60,lka_test,44.0393,101.7893,16.6667,curve_0,LaneKeeping,0.1494,1.6805,16.6667,0.0,,
6.86,pure_pursuit_60,lka_test,44.2821,102.0177,16.6667,curve_0,LaneKeeping,0.1405,1.5258,16.6667,0.0,,
6.88,pure_pursuit_60,lka_test,44.5256,102.2453,16.6667,curve_0,LaneKeeping,0.1325,1.3771,16.6667,0.0,,
6.9,pure_pursuit_60,lka_test,44.7696,102.4724,16.6667,curve_0,LaneKeeping,0.1253,1.2343,16.6667,0.0,,
6.92,pure_pursuit_60,lka_test,45.0142,102.6989,16.6667,curve_0,LaneKeeping,0.119,1.0969,16.6667,0.0,,
6.94,pure_pursuit_60,lka_test,45.2592,102.9249,16.6667,curve_0,LaneKeeping,0.1133,0.9646,16.6667,0.0,,
6.96,pure_pursuit_60,lka_test,45.5048,103.1503,16.6667,curve_0,LaneKeeping,0.1085,0.8373,16.6667,0.0,,
6.98,pure_pursuit_60,lka_test,45.7509,103.3751,16.6667,curve_0,LaneKeeping,0.1043,0.7145,16.6667,0.0,,
7.0,pure_pursuit_60,lka_test,45.9974,103.5995,16.6667,curve_0,LaneKeeping,0.1008,0.5961,16.6667,0.0,,
7.02,pure_pursuit_60,lka_test,46.2444,103.8233,16.6667,curve_0,LaneKeeping,0.098,0.4819,16.6667,0.0,,
7.04,pure_pursuit_60,lka_test,46.4918,104.0467,16.6667,curve_0,LaneKeeping,0.0959,0.3715,16.6667,0.0,,
7.06,pure_pursuit_60,lka_test,46.7399,104.2694,16.6667,curve_0,LaneKeeping,0.0947,0.2034,16.6667,0.0,,
7.08,pure_pursuit_60,lka_test,46.9885,104.4913,16.6667,curve_0,LaneKeeping,0.1491,1.6793,16.6667,0.0,,
7.1,pure_pursuit_60,lka_test,47.2378,104.7126,16.6667,curve_0,LaneKeeping,0.1403,1.5245,16.6667,0.0,,
7.12,pure_pursuit_60,lka_test,47.4877,104.9333,16.6667,curve_0,LaneKeeping,0.1323,1.3759,16.6667,0.0,,
7.14,pure_pursuit_60,lka_test,47.7381,105.1533,16.6667,curve_0,LaneKeeping,0.1251,1.233,16.6667,0.0,,
7.16,pure_pursuit_60,lka_test,47.989,105.3727,16.6667,curve_0,LaneKeeping,0.1187,1.0956,16.6667,0.0,,
7.18,pure_pursuit_60,lka_test,48.2405,105.5915,16.6667,curve_0,LaneKeeping,0.1131,0.9633,16.6667,0.0,,
7.2,pure_pursuit_60,lka_test,48.4924,105.8098,16.6667,curve_0,LaneKeeping,0.1083,0.836,16.6667,0.0,,
7.22,pure_pursuit_60,lka_test,48.7448,106.0276,16.6667,curve_0,LaneKeeping,0.1041,0.7132,16.6667,0.0,,
7.24,pure_pursuit_60,lka_test,48.9976,106.2448,16.6667,curve_0,LaneKeeping,0.1007,0.5949,16.6667,0.0,,
7.26,pure_pursuit_60,lka_test,49.2509,106.4615,16.6667,curve_0,LaneKeeping,0.0979,0.4806,16.6667,0.0,,
7.28,pure_pursuit_60,lka_test,49.5046,106.6777,16.6667,curve_0,LaneKeeping,0.0957,0.3702,16.6667,0.0,,
7.3,pure_pursuit_60,lka_test,49.7589,106.8932,16.6667,curve_0,LaneKeeping,0.0945,0.2022,16.6667,0.0,,
7.32,pure_pursuit_60,lka_test,50.0138,107.1079,16.6667,curve_0,LaneKeeping,0.1489,1.678,16.6667,0.0,,
7.34,pure_pursuit_60,lka_test,50.2694,107.322,16.6667,curve_0,LaneKeeping,0.14,1.5232,16.6667,0.0,,
7.36,pure_pursuit_60,lka_test,50.5254,107.5354,16.6667,curve_0,LaneKeeping,0.132,1.3746,16.6667,0.0,,
7.38,pure_pursuit_60,lka_test,50.782,107.7482,16.6667,curve_0,LaneKeeping,0.1249,1.2317,16.6667,0.0,,
7.4,pure_pursuit_60,lka_test,51.0391,107.9603,16.6667,curve_0,LaneKeeping,0.1185,1.0943,16.6667,0.0,,
7.42,pure_pursuit_60,lka_test,51.2967,108.1719,16.6667,curve_0,LaneKeeping,0.1129,0.9621,16.6667,0.0,,
7.44,pure_pursuit_60,lka_test,51.5548,108.3829,16.6667,curve_0,LaneKeeping,0.1081,0.8347,16.6667,0.0,,
7.46,pure_pursuit_60,lka_test,51.8133,108.5933,16.6667,curve_0,LaneKeeping,0.1039,0.712,16.6667,0.0,,
7.48,pure_pursuit_60,lka_test,52.0722,108.8032,16.6667,curve_0,LaneKeeping,0.1005,0.5936,16.6667,0.0,,
7.5,pure_pursuit_60,lka_test,52.3316,109.0126,16.6667,curve_0,LaneKeeping,0.0977,0.4793,16.6667,0.0,,
7.52,pure_pursuit_60,lka_test,52.5914,109.2215,16.6667,curve_0,LaneKeeping,0.0955,0.3689,16.6667,0.0,,
7.54,pure_pursuit_60,lka_test,52.8518,109.4296,16.6667,curve_0,LaneKeeping,0.0944,0.2009,16.6667,0.0,,
7.56,pure_pursuit_60,lka_test,53.1127,109.637,16.6667,curve_0,LaneKeeping,0.1486,1.6767,16.6667,0.0,,
7.58,pure_pursuit_60,lka_test,53.3742,109.8437,16.6667,curve_0,LaneKeeping,0.1398,1.522,16.6667,0.0,,
7.6,pure_pursuit_60,lka_test,53.6363,110.0497,16.6667,curve_0,LaneKeeping,0.1318,1.3733,16.6667,0.0,,
7.62,pure_pursuit_60,lka_test,53.8989,110.255,16.6667,curve_0,LaneKeeping,0.1246,1.2304,16.6667,0.0,,
7.64,pure_pursuit_60,lka_test,54.1619,110.4597,16.6667,curve_0,LaneKeeping,0.1183,1.093,16.6667,0.0,,
7.66,pure_pursuit_60,lka_test,54.4255,110.6638,16.6667,curve_0,LaneKeeping,0.1127,0.9608,16.6667,0.0,,
7.68,pure_pursuit_60,lka_test,54.6895,110.8673,16.6667,curve_0,LaneKeeping,0.1078,0.8334,16.6667,0.0,,
7.7,pure_pursuit_60,lka_test,54.9539,111.0703,16.6667,curve_0,LaneKeeping,0.1037,0.7107,16.6667,0.0,,
7.72,pure_pursuit_60,lka_test,55.2187,111.2727,16.6667,curve_0,LaneKeeping,0.1003,0.5923,16.6667,0.0,,
7.74,pure_pursuit_60,lka_test,55.484,111.4746,16.6667,curve_0,LaneKeeping,0.0975,0.478,16.6667,0.0,,
7.76,pure_pursuit_60,lka_test,55.7496,111.676,16.6667,curve_0,LaneKeeping,0.0953,0.3676,16.6667,0.0,,
7.78,pure_pursuit_60,lka_test,56.0158,111.8765,16.6667,curve_0,LaneKeeping,0.0942,0.1996,16.6667,0.0,,
7.8,pure_pursuit_60,lka_test,56.2826,112.0764,16.6667,curve_0,LaneKeeping,0.1484,1.6754,16.6667,0.0,,
7.82,pure_pursuit_60,lka_test,56.55,112.2755,16.6667,curve_0,LaneKeeping,0.1395,1.5207,16.6667,0.0,,
7.84,pure_pursuit_60,lka_test,56.8178,112.4739,16.6667,curve_0,LaneKeeping,0.1316,1.372,16.6667,0.0,,
7.86,pure_pursuit_60,lka_test,57.0861,112.6717,16.6667,curve_0,LaneKeeping,0.1244,1.2292,16.6667,0.0,,
7.88,pure_pursuit_60,lka_test,57.3549,112.8688,16.6667,curve_0,LaneKeeping,0.1181,1.0918,16.6667,0.0,,
7.9,pure_pursuit_60,lka_test,57.6242,113.0653,16.6667,curve_0,LaneKeeping,0.1125,0.9595,16.6667,0.0,,
7.92,pure_pursuit_60,lka_test,57.8939,113.2612,16.6667,curve_0,LaneKeeping,0.1076,0.8322,16.6667,0.0,,
7.94,pure_pursuit_60,lka_test,58.164,113.4565,16.6667,curve_0,LaneKeeping,0.1035,0.7094,16.6667,0.0,,
7.96,pure_pursuit_60,lka_test,58.4345,113.6512,16.6667,curve_0,LaneKeeping,0.1001,0.591,16.6667,0.0,,
7.98,pure_pursuit_60,lka_test,58.7055,113.8454,16.6667,curve_0,LaneKeeping,0.0973,0.4767,16.6667,0.0,,
8.0,pure_pursuit_60,lka_test,58.9767,114.0391,16.6667,curve_0,LaneKeeping,0.0952,0.3663,16.6667,0.0,,
8.02,pure_pursuit_60,lka_test,59.2486,114.232,16.6667,curve_0,LaneKeeping,0.094,0.1983,16.6667,0.0,,
8.04,pure_pursuit_60,lka_test,59.521,114.4242,16.6667,curve_0,LaneKeeping,0.1481,1.6742,16.6667,0.0,,
8.06,pure_pursuit_60,lka_test,59.7939,114.6156,16.6667,curve_0,LaneKeeping,0.1393,1.5194,16.6667,0.0,,
8.08,pure_pursuit_60,lka_test,60.0673,114.8062,16.6667,curve_0,LaneKeeping,0.1313,1.3708,16.6667,0.0,,
8.1,pure_pursuit_60,lka_test,60.3412,114.9962,16.6667,curve_0,LaneKeeping,0.1242,1.2279,16.6667,0.0,,
8.12,pure_pursuit_60,lka_test,60.6155,115.1856,16.6667,curve_0,LaneKeeping,0.1178,1.0905,16.6667,0.0,,
8.14,pure_pursuit_60,lka_test,60.8903,115.3743,16.6667,curve_0,LaneKeeping,0.1123,0.9583,16.6667,0.0,,
8.16,pure_pursuit_60,lka_test,61.1655,115.5624,16.6667,curve_0,LaneKeeping,0.1074,0.8309,16.6667,0.0,,
8.18,pure_pursuit_60,lka_test,61.4411,115.7499,16.6667,curve_0,LaneKeeping,0.1033,0.7081,16.6667,0.0,,
8.2,pure_pursuit_60,lka_test,61.717,115.9368,16.6667,curve_0,LaneKeeping,0.0999,0.5897,16.6667,0.0,,
8.22,pure_pursuit_60,lka_test,61.9934,116.1232,16.6667,curve_0,LaneKeeping,0.0971,0.4755,16.6667,0.0,,
8.24,pure_pursuit_60,lka_test,62.2701,116.3091,16.6667,curve_0,LaneKeeping,0.095,0.365,16.6667,0.0,,
8.26,pure_pursuit_60,lka_test,62.5474,116.4941,16.6667,curve_0,LaneKeeping,0.0938,0.197,16.6667,0.0,,
8.28,pure_pursuit_60,lka_test,62.8251,116.6784,16.6667,curve_0,LaneKeeping,0.1479,1.6729,16.6667,0.0,,
8.3,pure_pursuit_60,lka_test,63.1034,116.8619,16.6667,curve_0,LaneKeeping,0.139,1.5181,16.6667,0.0,,
8.32,pure_pursuit_60,lka_test,63.3822,117.0447,16.6667,curve_0,LaneKeeping,0.1311,1.3695,16.6667,0.0,,
8.34,pure_pursuit_60,lka_test,63.6614,117.2268,16.6667,curve_0,LaneKeeping,0.1239,1.2266,16.6667,0.0,,
8.36,pure_pursuit_60,lka_test,63.941,117.4082,16.6667,curve_0,LaneKeeping,0.1176,1.0892,16.6667,0.0,,
8.38,pure_pursuit_60,lka_test,64.221,117.589,16.6667,curve_0,LaneKeeping,0.112,0.957,16.6667,0.0,,
8.4,pure_pursuit_60,lka_test,64.5015,117.7691,16.6667,curve_0,LaneKeeping,0.1072,0.8296,16.6667,0.0,,
8.42,pure_pursuit_60,lka_test,64.7823,117.9487,16.6667,curve_0,LaneKeeping,0.1031,0.7069,16.6667,0.0,,
8.44,pure_pursuit_60,lka_test,65.0636,118.1277,16.6667,curve_0,LaneKeeping,0.0997,0.5885,16.6667,0.0,,
8.46,pure_pursuit_60,lka_test,65.3451,118.3061,16.6667,curve_0,LaneKeeping,0.0969,0.4742,16.6667,0.0,,
8.48,pure_pursuit_60,lka_test,65.627,118.484,16.6667,curve_0,LaneKeeping,0.0948,0.3637,16.6667,0.0,,
8.5,pure_pursuit_60,lka_test,65.9095,118.661,16.6667,curve_0,LaneKeeping,0.0937,0.1958,16.6667,0.0,,
8.52,pure_pursuit_60,lka_test,66.1924,118.8372,16.6667,curve_0,LaneKeeping,0.1476,1.6716,16.6667,0.0,,
8.54,pure_pursuit_60,lka_test,66.4758,119.0127,16.6667,curve_0,LaneKeeping,0.1388,1.5169,16.6667,0.0,,
8.56,pure_pursuit_60,lka_test,66.7597,119.1875,16.6667,curve_0,LaneKeeping,0.1308,1.3682,16.6667,0.0,,
8.58,pure_pursuit_60,lka_test,67.0439,119.3615,16.6667,curve_0,LaneKeeping,0.1237,1.2254,16.6667,0.0,,
8.6,pure_pursuit_60,lka_test,67.3287,119.5349,16.6667,curve_0,LaneKeeping,0.1174,1.088,16.6667,0.0,,
8.62,pure_pursuit_60,lka_test,67.6138,119.7076,16.6667,curve_0,LaneKeeping,0.1118,0.9557,16.6667,0.0,,
8.64,pure_pursuit_60,lka_test,67.8993,119.8796,16.6667,curve_0,LaneKeeping,0.107,0.8284,16.6667,0.0,,
8.66,pure_pursuit_60,lka_test,68.1851,120.0511,16.6667,curve_0,LaneKeeping,0.1029,0.7056,16.6667,0.0,,
8.68,pure_pursuit_60,lka_test,68.4713,120.2219,16.6667,curve_0,LaneKeeping,0.0995,0.5872,16.6667,0.0,,
8.7,pure_pursuit_60,lka_test,68.7579,120.3922,16.6667,curve_0,LaneKeeping,0.0967,0.4729,16.6667,0.0,,
8.72,pure_pursuit_60,lka_test,69.0448,120.562,16.6667,curve_0,LaneKeeping,0.0946,0.3625,16.6667,0.0,,
8.74,pure_pursuit_60,lka_test,69.3321,120.7309,16.6667,curve_0,LaneKeeping,0.0935,0.1945,16.6667,0.0,,
8.76,pure_pursuit_60,lka_test,69.62,120.8989,16.6667,curve_0,LaneKeeping,0.1474,1.6703,16.6667,0.0,,
8.78,pure_pursuit_60,lka_test,69.9083,121.0662,16.6667,curve_0,LaneKeeping,0.1386,1.5156,16.6667,0.0,,
8.8,pure_pursuit_60,lka_test,70.197,121.2328,16.6667,curve_0,LaneKeeping,0.1306,1.367,16.6667,0.0,,
8.82,pure_pursuit_60,lka_test,70.4862,121.3986,16.6667,curve_0,LaneKeeping,0.1235,1.2241,16.6667,0.0,,
8.84,pure_pursuit_60,lka_test,70.7757,121.5638,16.6667,curve_0,LaneKeeping,0.1172,1.0867,16.6667,0.0,,
8.86,pure_pursuit_60,lka_test,71.0657,121.7283,16.6667,curve_0,LaneKeeping,0.1116,0.9545,16.6667,0.0,,
8.88,pure_pursuit_60,lka_test,71.356,121.8921,16.6667,curve_0,LaneKeeping,0.1068,0.8271,16.6667,0.0,,
8.9,pure_pursuit_60,lka_test,71.6466,122.0553,16.6667,curve_0,LaneKeeping,0.1027,0.7043,16.6667,0.0,,
8.92,pure_pursuit_60,lka_test,71.9376,122.2179,16.6667,curve_0,LaneKeeping,0.0993,0.5859,16.6667,0.0,,
8.94,pure_pursuit_60,lka_test,72.2289,122.3799,16.6667,curve_0,LaneKeeping,0.0965,0.4716,16.6667,0.0,,
8.96,pure_pursuit_60,lka_test,72.5205,122.5414,16.6667,curve_0,LaneKeeping,0.0944,0.3612,16.6667,0.0,,
8.98,pure_pursuit_60,lka_test,72.8126,122.702,16.6667,curve_0,LaneKeeping,0.0933,0.1932,16.6667,0.0,,
9.0,pure_pursuit_60,lka_test,73.1051,122.8618,16.6667,curve_0,LaneKeeping,0.1471,1.6691,16.6667,0.0,,
9.02,pure_pursuit_60,lka_test,73.3981,123.0208,16.6667,curve_0,LaneKeeping,0.1383,1.5143,16.6667,0.0,,
9.04,pure_pursuit_60,lka_test,73.6915,123.179,16.6667,curve_0,LaneKeeping,0.1304,1.3657,16.6667,0.0,,
9.06,pure_pursuit_60,lka_test,73.9853,123.3365,16.6667,curve_0,LaneKeeping,0.1233,1.2228,16.6667,0.0,,
9.08,pure_pursuit_60,lka_test,74.2794,123.4933,16.6667,curve_0,LaneKeeping,0.1169,1.0854,16.6667,0.0,,
9.1,pure_pursuit_60,lka_test,74.5739,123.6495,16.6667,curve_0,LaneKeeping,0.1114,0.9532,16.6667,0.0,,
9.12,pure_pursuit_60,lka_test,74.8688,123.8049,16.6667,curve_0,LaneKeeping,0.1066,0.8258,16.6667,0.0,,
9.14,pure_pursuit_60,lka_test,75.164,123.9598,16.6667,curve_0,LaneKeeping,0.1025,0.7031,16.6667,0.0,,
9.16,pure_pursuit_60,lka_test,75.4595,124.114,16.6667,curve_0,LaneKeeping,0.0991,0.5847,16.6667,0.0,,
9.18,pure_pursuit_60,lka_test,75.7553,124.2676,16.6667,curve_0,LaneKeeping,0.0964,0.4703,16.6667,0.0,,
9.2,pure_pursuit_60,lka_test,76.0514,124.4207,16.6667,curve_0,LaneKeeping,0.0943,0.3599,16.6667,0.0,,
9.22,pure_pursuit_60,lka_test,76.348,124.5729,16.6667,curve_0,LaneKeeping,0.0931,0.1919,16.6667,0.0,,
9.24,pure_pursuit_60,lka_test,76.645,124.7242,16.6667,curve_0,LaneKeeping,0.1469,1.6678,16.6667,0.0,,
9.26,pure_pursuit_60,lka_test,76.9424,124.8748,16.6667,curve_0,LaneKeeping,0.1381,1.5131,16.6667,0.0,,
9.28,pure_pursuit_60,lka_test,77.2401,125.0246,16.6667,curve_0,LaneKeeping,0.1301,1.3644,16.6667,0.0,,
9.3,pure_pursuit_60,lka_test,77.5383,125.1736,16.6667,curve_0,LaneKeeping,0.123,1.2216,16.6667,0.0,,
9.32,pure_pursuit_60,lka_test,77.8368,125.3219,16.6667,curve_0,LaneKeeping,0.1167,1.0842,16.6667,0.0,,
9.34,pure_pursuit_60,lka_test,78.1357,125.4696,16.6667,curve_0,LaneKeeping,0.1112,0.9519,16.6667,0.0,,
9.36,pure_pursuit_60,lka_test,78.4348,125.6165,16.6667,curve_0,LaneKeeping,0.1064,0.8246,16.6667,0.0,,
9.38,pure_pursuit_60,lka_test,78.7343,125.7629,16.6667,curve_0,LaneKeeping,0.1023,0.7018,16.6667,0.0,,
9.4,pure_pursuit_60,lka_test,79.0341,125.9086,16.6667,curve_0,LaneKeeping,0.0989,0.5834,16.6667,0.0,,
9.42,pure_pursuit_60,lka_test,79.3342,126.0537,16.6667,curve_0,LaneKeeping,0.0962,0.4691,16.6667,0.0,,
9.44,pure_pursuit_60,lka_test,79.6346,126.1982,16.6667,curve_0,LaneKeeping,0.0941,0.3586,16.6667,0.0,,
9.46,pure_pursuit_60,lka_test,79.9354,126.3419,16.6667,curve_0,LaneKeeping,0.093,0.1907,16.6667,0.0,,
9.48,pure_pursuit_60,lka_test,80.2366,126.4847,16.6667,curve_0,LaneKeeping,0.1466,1.6665,16.6667,0.0,,
9.5,pure_pursuit_60,lka_test,80.5382,126.6267,16.6667,curve_0,LaneKeeping,0.1378,1.5118,16.6667,0.0,,
9.52,pure_pursuit_60,lka_test,80.8401,126.7679,16.6667,curve_0,LaneKeeping,0.1299,1.3632,16.6667,0.0,,
9.54,pure_pursuit_60,lka_test,81.1424,126.9083,16.6667,curve_0,LaneKeeping,0.1228,1.2203,16.6667,0.0,,
9.56,pure_pursuit_60,lka_test,81.445,127.0481,16.6667,curve_0,LaneKeeping,0.1165,1.0829,16.6667,0.0,,
9.58,pure_pursuit_60,lka_test,81.748,127.1871,16.6667,curve_0,LaneKeeping,0.111,0.9507,16.6667,0.0,,
9.6,pure_pursuit_60,lka_test,82.0513,127.3255,16.6667,curve_0,LaneKeeping,0.1062,0.8233,16.6667,0.0,,
9.62,pure_pursuit_60,lka_test,82.3548,127.4632,16.6667,curve_0,LaneKeeping,0.1021,0.7005,16.6667,0.0,,
9.64,pure_pursuit_60,lka_test,82.6587,127.6002,16.6667,curve_0,LaneKeeping,0.0987,0.5821,16.6667,0.0,,
9.66,pure_pursuit_60,lka_test,82.9628,127.7367,16.6667,curve_0,LaneKeeping,0.096,0.4678,16.6667,0.0,,
9.68,pure_pursuit_60,lka_test,83.2672,127.8726,16.6667,curve_0,LaneKeeping,0.0939,0.3574,16.6667,0.0,,
9.7,pure_pursuit_60,lka_test,83.5719,128.0076,16.6667,curve_0,LaneKeeping,0.0928,0.1894,16.6667,0.0,,
9.72,pure_pursuit_60,lka_test,83.8771,128.1417,16.6667,curve_0,LaneKeeping,0.1464,1.6653,16.6667,0.0,,
9.74,pure_pursuit_60,lka_test,84.1826,128.275,16.6667,curve_0,LaneKeeping,0.1376,1.5106,16.6667,0.0,,
9.76,pure_pursuit_60,lka_test,84.4885,128.4076,16.6667,curve_0,LaneKeeping,0.1297,1.3619,16.6667,0.0,,
9.78,pure_pursuit_60,lka_test,84.7946,128.5393,16.6667,curve_0,LaneKeeping,0.1226,1.2191,16.6667,0.0,,
9.8,pure_pursuit_60,lka_test,85.1011,128.6703,16.6667,curve_0,LaneKeeping,0.1163,1.0817,16.6667,0.0,,
9.82,pure_pursuit_60,lka_test,85.408,128.8007,16.6667,curve_0,LaneKeeping,0.1107,0.9494,16.6667,0.0,,
9.84,pure_pursuit_60,lka_test,85.715,128.9303,16.6667,curve_0,LaneKeeping,0.106,0.822,16.6667,0.0,,
9.86,pure_pursuit_60,lka_test,86.0224,129.0593,16.6667,curve_0,LaneKeeping,0.1019,0.6993,16.6667,0.0,,
9.88,pure_pursuit_60,lka_test,86.3301,129.1876,16.6667,curve_0,LaneKeeping,0.0985,0.5809,16.6667,0.0,,
9.9,pure_pursuit_60,lka_test,86.6379,129.3153,16.6667,curve_0,LaneKeeping,0.0958,0.4665,16.6667,0.0,,
9.92,pure_pursuit_60,lka_test,86.9461,129.4424,16.6667,curve_0,LaneKeeping,0.0937,0.3561,16.6667,0.0,,
9.94,pure_pursuit_60,lka_test,87.2546,129.5687,16.6667,curve_0,LaneKeeping,0.0926,0.1881,16.6667,0.0,,
9.96,pure_pursuit_60,lka_test,87.5635,129.694,16.6667,curve_0,LaneKeeping,0.1461,1.664,16.6667,0.0,,
9.98,pure_pursuit_60,lka_test,87.8727,129.8185,16.6667,curve_0,LaneKeeping,0.1373,1.5093,16.6667,0.0,,
10.0,pure_pursuit_60,lka_test,88.1822,129.9423,16.6667,curve_0,LaneKeeping,0.1294,1.3607,16.6667,0.0,,
10.02,pure_pursuit_60,lka_test,88.492,130.0652,16.6667,curve_0,LaneKeeping,0.1223,1.2178,16.6667,0.0,,
10.04,pure_pursuit_60,lka_test,88.8021,130.1874,16.6667,curve_0,LaneKeeping,0.1161,1.0804,16.6667,0.0,,
10.06,pure_pursuit_60,lka_test,89.1125,130.3089,16.6667,curve_0,LaneKeeping,0.1105,0.9482,16.6667,0.0,,
10.08,pure_pursuit_60,lka_test,89.4232,130.4297,16.6667,curve_0,LaneKeeping,0.1058,0.8208,16.6667,0.0,,
10.1,pure_pursuit_60,lka_test,89.7342,130.5498,16.6667,curve_0,LaneKeeping,0.1017,0.698,16.6667,0.0,,
10.12,pure_pursuit_60,lka_test,90.0453,130.6693,16.6667,curve_0,LaneKeeping,0.0983,0.5796,16.6667,0.0,,
10.14,pure_pursuit_60,lka_test,90.3567,130.7882,16.6667,curve_0,LaneKeeping,0.0956,0.4653,16.6667,0.0,,
10.16,pure_pursuit_60,lka_test,90.6684,130.9065,16.6667,curve_0,LaneKeeping,0.0936,0.3548,16.6667,0.0,,
10.18,pure_pursuit_60,lka_test,90.9804,131.0238,16.6667,curve_0,LaneKeeping,0.0925,0.1869,16.6667,0.0,,
10.2,pure_pursuit_60,lka_test,91.2927,131.1403,16.6667,curve_0,LaneKeeping,0.1459,1.6628,16.6667,0.0,,
10.22,pure_pursuit_60,lka_test,91.6053,131.2559,16.6667,curve_0,LaneKeeping,0.1371,1.508,16.6667,0.0,,
10.24,pure_pursuit_60,lka_test,91.9183,131.3707,16.6667,curve_0,LaneKeeping,0.1292,1.3594,16.6667,0.0,,
10.26,pure_pursuit_60,lka_test,92.2315,131.4848,16.6667,curve_0,LaneKeeping,0.1221,1.2166,16.6667,0.0,,
10.28,pure_pursuit_60,lka_test,92.545,131.5981,16.6667,curve_0,LaneKeeping,0.1158,1.0792,16.6667,0.0,,
10.3,pure_pursuit_60,lka_test,92.8587,131.7106,16.6667,curve_0,LaneKeeping,0.1103,0.9469,16.6667,0.0,,
10.32,pure_pursuit_60,lka_test,93.1727,131.8225,16.6667,curve_0,LaneKeeping,0.1056,0.8195,16.6667,0.0,,
10.34,pure_pursuit_60,lka_test,93.487,131.9337,16.6667,curve_0,LaneKeeping,0.1015,0.6968,16.6667,0.0,,
10.36,pure_pursuit_60,lka_test,93.8015,132.0442,16.6667,curve_0,LaneKeeping,0.0981,0.5783,16.6667,0.0,,
10.38,pure_pursuit_60,lka_test,94.1161,132.1542,16.6667,curve_0,LaneKeeping,0.0954,0.464,16.6667,0.0,,
10.4,pure_pursuit_60,lka_test,94.431,132.2635,16.6667,curve_0,LaneKeeping,0.0934,0.3535,16.6667,0.0,,
10.42,pure_pursuit_60,lka_test,94.7463,132.3719,16.6667,curve_0,LaneKeeping,0.0923,0.1856,16.6667,0.0,,
10.44,pure_pursuit_60,lka_test,95.0618,132.4794,16.6667,curve_0,LaneKeeping,0.1456,1.6615,16.6667,0.0,,
10.46,pure_pursuit_60,lka_test,95.3776,132.586,16.6667,curve_0,LaneKeeping,0.1369,1.5068,16.6667,0.0,,
10.48,pure_pursuit_60,lka_test,95.6937,132.6918,16.6667,curve_0,LaneKeeping,0.129,1.3582,16.6667,0.0,,
10.5,pure_pursuit_60,lka_test,96.01,132.7969,16.6667,curve_0,LaneKeeping,0.1219,1.2153,16.6667,0.0,,
10.52,pure_pursuit_60,lka_test,96.3266,132.9011,16.6667,curve_0,LaneKeeping,0.1156,1.0779,16.6667,0.0,,
10.54,pure_pursuit_60,lka_test,96.6435,133.0047,16.6667,curve_0,LaneKeeping,0.1101,0.9457,16.6667,0.0,,
10.56,pure_pursuit_60,lka_test,96.9606,133.1075,16.6667,curve_0,LaneKeeping,0.1053,0.8183,16.6667,0.0,,
